work_id,topic_id,topic_name
https://openalex.org/W3006429995,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W4221048264,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4221048264,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W4221048264,https://openalex.org/T10721,Surfactants and Colloidal Systems
https://openalex.org/W2953712544,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W2953712544,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W2953712544,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W3042284496,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3042284496,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3042284496,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W3156118246,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3156118246,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3156118246,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3011024902,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3011024902,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W3011024902,https://openalex.org/T11801,Reservoir Engineering and Simulation Methods
https://openalex.org/W3085757926,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W3085757926,https://openalex.org/T10894,Groundwater flow and contamination studies
https://openalex.org/W3085757926,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4313200447,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
https://openalex.org/W4313200447,https://openalex.org/T10892,Drilling and Well Engineering
https://openalex.org/W4313200447,https://openalex.org/T10491,Enhanced Oil Recovery Techniques
https://openalex.org/W3011528831,https://openalex.org/T10399,Hydrocarbon exploration and reservoir analysis
https://openalex.org/W3011528831,https://openalex.org/T10635,Hydraulic Fracturing and Reservoir Analysis
